Ref,Status,Location,Description,Created,Target,Type,To Organisation,To Package,Status Changed,Association,OverDue,Images,Comments,Documents
T80506.111,Opened,Annex Level 1 AE101>130 - Restroom,"Paint touchup ",2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",,2022-12-28,,True,True,False,False
T80506.110,Verified Complete (w/Photo),Annex Level 1 AE101>130 - Restroom,"Repair grout/caulk around towel dispenser ",2022-12-28,2023-01-04,Quality Control,"Global Stone and Tile, LLC",,2023-01-05,,False,True,False,False
T80344.63,Opened,Annex Level 1 AE101>129 - Restroom,"General paint touch up ",2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,False,False,False
T80344.62,Opened,Annex Level 1 AE101>130 - Restroom,"General paint touch up ",2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,True,False,False
T80506.109,Opened,Annex Level 1 AE101>130 - Restroom,"Receptacle missing cover plate ",2022-12-28,2023-01-04,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80344.61,Opened,Annex Level 1 AE101>132 - Clothing,"General paint touch up ",2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,False,False,False
T80506.108,Opened,Annex Level 1 AE101>132A - Clothing,"Conduit in cabinet needs a finished escutcheon or cover plate ",2022-12-28,2023-01-04,Quality Control,Fetzers' Inc.,,2022-12-28,,True,True,False,False
T80506.107,Opened,Annex Level 1 AE101>132A - Clothing,"Edge of desk finish is damaged ",2022-12-28,2023-01-04,Quality Control,Fetzers' Inc.,,2022-12-28,,True,True,False,False
T80506.106,Opened,Annex Level 1 AE101>132A - Clothing,"Overspray on cabinet ",2022-12-28,2023-01-04,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80506.104,Opened,Annex Level 1 AE101>132A - Clothing,Straighten data receptacle,2022-12-28,2023-01-04,Quality Control,Wilkinson Electric Inc,Electrical,2022-12-28,,True,True,False,False
T80506.103,Opened,Annex Level 1 AE101>132 - Clothing,"Clean handprint from wall ",2022-12-28,2023-01-04,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80344.60,Opened,Annex Level 1 AE101>132 - Clothing,"Touch up scratches on cabinets ",2022-12-28,2023-01-04,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-12-28,,True,True,False,False
T80344.59,Opened,Annex Level 1 AE101>132 - Clothing,"Clean drywall mud off of base ",2022-12-28,2023-01-04,Quality Control,"Westland Construction, Inc.",Westland -- Annex,2022-12-28,,True,True,False,False
T80506.102,Opened,Annex Level 1 AE101>132 - Clothing,"Adjust ceiling tiles, some aren’t flush or are missing ",2022-12-28,2023-01-04,Quality Control,Design West Acoustics,,2022-12-28,,True,True,False,False
T80506.101,Opened,Annex Level 1 AE101>132 - Clothing,"Receptacle missing cover plate ",2022-12-28,2023-01-04,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80344.58,Opened,Annex Level 1 AE101>126A - Hall,"General paint touch up ",2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,False,False,False
T80344.57,Opened,Annex Level 1 AE101>127 - Office 3,"General paint touch up ",2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,False,False,False
T80506.99,Opened,Annex Level 1 AE101>127 - Office 3,"Straighten switch ",2022-12-28,2023-01-04,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80506.97,Opened,Annex Level 1 AE101>126A - Hall,Repair holes in door per ASI #224,2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",,2022-12-28,,True,True,False,False
T80506.96,Opened,Annex Level 0AE100>028 - Laundry,"Larger cover panel needed at top of equipment ",2022-12-28,2023-01-05,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80506.95,Opened,Annex Level 0AE100>041 - Shop Storage,"Valves need to be tagged ",2022-12-28,2023-01-05,Quality Control,US Mechanical,,2022-12-29,,True,True,True,False
T80354.19,Opened,Annex Level 0AE100>041 - Shop Storage,"Missing  metal thresholds all doors openings ",2022-12-28,2023-01-04,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-12-28,,True,True,False,False
T80354.18,Opened,Annex Level 0AE100>040 - Elec.,Threshold missing both of doors,2022-12-28,2023-01-04,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-12-28,,True,True,False,False
T80506.94,Opened,Annex Level 0AE100>040 - Elec.,"Compete install of cover plates ",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80506.93,Opened,Annex Level 0AE100>040 - Elec.,Bare wire poking through end of conduit,2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80354.17,Opened,Annex Level 0AE100>040 - Elec.,Add center plate to cover gap,2022-12-28,2023-01-04,Quality Control,Wilkinson Electric Inc,Electrical,2022-12-28,,True,True,False,False
T80506.92,Opened,Annex Level 0AE100>040 - Elec.,"Caulk penetrations ",2022-12-28,2023-01-05,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80506.91,Opened,Annex Level 0AE100>042 - Shop,"Touchup around cabinet lock ",2022-12-28,2023-01-05,Quality Control,Fetzers' Inc.,,2022-12-28,,True,True,False,False
T80344.56,Opened,Annex Level 0AE100>042 - Shop,"Missing cover plate ",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,Electrical,2022-12-28,,True,True,False,False
T80506.90,Opened,Annex Level 0AE100>042 - Shop,"Transition between two upper cabinets needs to be touched up ",2022-12-28,2023-01-05,Quality Control,Fetzers' Inc.,,2022-12-28,,True,True,False,False
T80506.89,Opened,Annex Level 0AE100>042 - Shop,"Screw hole on bottom shelf of cabinet ",2022-12-28,2023-01-05,Quality Control,Fetzers' Inc.,,2022-12-28,,True,True,False,False
T80354.16,Opened,Annex Level 0AE100,"Door hardware incomplete ",2022-12-28,2023-01-04,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-12-28,,True,True,True,False
T80506.88,Opened,Annex Level 0AE100>041 - Shop Storage,"J-boxes not labeled ",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80344.55,Opened,Annex Level 0AE100>041 - Shop Storage,"Remove masking paper from pipe ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,True,False,False
T80506.87,Opened,Annex Level 0AE100>038 - Mech,"Clean floor around drain ",2022-12-28,2023-01-05,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80506.86,Opened,Annex Level 0AE100>038 - Mech,"Double check if occupancy sensor light switches are ok in mechanical rooms per code ",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80354.15,Opened,Annex Level 0AE100>041 - Shop Storage,Touch up paint door casing and epoxy floor by ramp,2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,True,False,False
T80344.54,Opened,Annex Level 0AE100>042 - Shop,Missing cover on gutter,2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,Electrical,2022-12-28,,True,True,False,False
T80506.85,Opened,Annex Level 0AE100>039 - Data,"Epoxy flooring is coming up in corner of room ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",,2022-12-28,,True,True,False,False
T80344.53,Verified Complete (w/Photo),Annex Level 0AE100>042 - Shop,"Complete install of sway brace ",2022-12-28,2023-01-05,Quality Control,Broken Arrow Construction Corporation,Fire Suppression,2023-01-05,,False,True,False,False
T80344.52,Opened,Annex Level 0AE100>042 - Shop,"Move seismic cable to miss sway brace ",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,Electrical,2022-12-28,,True,True,False,False
T80344.51,Opened,Annex Level 0AE100>041 - Shop Storage,"Remove drywall above mechanical box ",2022-12-28,2023-01-05,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80506.84,Opened,Annex Level 0AE100>040 - Elec.,"Updated description in electrical panels needs to be typed, L1P0B, L1P0A",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80344.50,Opened,Annex Level 0AE100>041 - Shop Storage,"Remove plywood above piping ",2022-12-28,2023-01-05,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80506.83,Opened,Annex Level 0AE100>041 - Shop Storage,"Door catch not installed ",2022-12-28,2023-01-05,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80354.14,Opened,Annex Level 0AE100>028 - Laundry,Repaint double door and door frame,2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,True,True,False
T80506.81,Opened,Annex Level 0AE100>040 - Elec.,"Install typed labels for panels, LDB1 & HDB1",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80344.49,Opened,Annex Level 0AE100>041 - Shop Storage,Missing cover on gutter,2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,Electrical,2022-12-28,,True,True,False,False
T80506.80,Opened,Annex Level 0AE100>040 - Elec.,"Straighten data receptacle ",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80344.48,Opened,Annex Level 0AE100>041 - Shop Storage,"Remove masking paper from pipe ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,True,False,False
T80506.79,Opened,Annex Level 0AE100,"Door catch not installed ",2022-12-28,2023-01-05,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80354.13,Opened,Annex Level 0AE100>028 - Laundry,"Caulk between vinyl floor and door jams ",2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,True,True,False
T80506.77,Verified Complete (w/Photo),Annex Level 0AE100>041 - Shop Storage,"Remove excess pipe hangers ",2022-12-28,2023-01-05,Quality Control,US Mechanical,,2023-01-05,,False,True,False,False
T80506.76,Opened,Annex Level 0AE100>041 - Shop Storage,"Paint touchup ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",,2022-12-28,,True,True,False,False
T80344.47,Opened,Annex Level 0AE100>033 - Vest,"Touch up epoxy floor ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,False,False,False
T80506.75,Opened,Annex Level 0AE100>041 - Shop Storage,"Touchup paint on door frame ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",,2022-12-28,,True,True,False,False
T80344.46,Opened,Annex Level 0AE100>033 - Vest,"Repaint walls ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,True,False,False
T80506.74,Opened,Annex Level 0AE100>033 - Vest,"Door hardware not installed ",2022-12-28,2023-01-05,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80506.73,Opened,Annex Level 0AE100>028 - Laundry,"Remove film from edge of equipment ",2022-12-28,2023-01-05,Quality Control,"Westland Construction, Inc.",,2022-12-28,,True,True,False,False
T80354.12,Opened,Annex Level 0AE100>028 - Laundry,"Missing thresholds all door openings ",2022-12-28,2023-01-04,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-12-28,,True,True,False,False
T80506.72,Opened,Annex Level 0AE100>028 - Laundry,"Overspray/inconsistent paint texture, needs to blend ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",,2022-12-28,,True,True,False,False
T80344.45,Opened,Annex Level 0AE100>028 - Laundry,"Paint scratch in grid ",2022-12-28,2023-01-05,Quality Control,Design West Acoustics,Acoustical Ceilings,2022-12-28,,True,True,False,False
T80506.71,Opened,Annex Level 0AE100>031 - Laundry Supervisor,"Repaint wall due to inconsistent texture 
/flashing ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",,2022-12-28,,True,True,False,False
T80344.44,Opened,Annex Level 0AE100>028 - Laundry,"Repaint door frame ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,True,False,False
T80344.43,Opened,Annex Level 0AE100>028 - Laundry,"Cracked light cover ",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,Electrical,2022-12-28,,True,True,False,False
T80506.70,Opened,Annex Level 0AE100>028 - Laundry,"Ceiling tile missing ",2022-12-28,2023-01-05,Quality Control,Design West Acoustics,,2022-12-28,,True,True,False,False
T80344.42,Opened,Annex Level 0AE100>028 - Laundry,"Remove tape from ceiling grid ",2022-12-28,2023-01-05,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,True,False,False
T80506.69,Opened,Annex Level 0AE100>028 - Laundry,"Caulk gap between wall & top ",2022-12-28,2023-01-05,Quality Control,Fetzers' Inc.,,2022-12-28,,True,True,False,False
T80506.68,Opened,Annex Level 0AE100>028 - Laundry,"Small scratch at upper cabinet ",2022-12-28,2023-01-05,Quality Control,Fetzers' Inc.,,2022-12-28,,True,True,False,False
T80344.41,Opened,Annex Level 0AE100>028 - Laundry,"Fix seams in cabinets ",2022-12-28,2023-01-05,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-12-28,,True,True,False,False
T80506.67,Verified Complete (w/Photo),Annex Level 0AE100>028 - Laundry,"Silicone between sink & top needs to be touched up ",2022-12-28,2023-01-05,Quality Control,US Mechanical,,2023-01-05,,False,True,False,False
T80344.40,Opened,Annex Level 0AE100>028 - Laundry,"Fix seams in cabinets ",2022-12-28,2023-01-05,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-12-28,,True,True,False,False
T80344.39,Opened,Annex Level 0AE100>008 - Office,Missing threshold,2022-12-28,2023-01-05,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-12-28,,True,True,False,False
T80354.11,Opened,Annex Level 0AE100>005 - VESTIBULE,Paint top of door and repaint double door,2022-12-28,2023-01-04,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-28,,True,True,False,False
T80506.66,Opened,Annex Level 0AE100>028 - Laundry,"Scratch in lower drawer front ",2022-12-28,2023-01-05,Quality Control,Fetzers' Inc.,,2022-12-28,,True,True,False,False
T80344.38,Opened,Annex Level 0AE100>028 - Laundry,"Missing plate ",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,Electrical,2022-12-28,,True,True,False,False
T80506.64,Opened,Annex Level 0AE100>028 - Laundry,"Straighten data receptacle ",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,,2022-12-28,,True,True,False,False
T80344.37,Opened,Annex Level 0AE100>028 - Laundry,"Place cover on box ",2022-12-28,2023-01-05,Quality Control,Wilkinson Electric Inc,Electrical,2022-12-28,,True,True,False,False
T80344.36,Opened,Historical Level 3 AE103>318 - Instruction 4,"Low voltage cover plate ",2022-12-23,2023-01-03,Quality Control,Wilkinson Electric Inc,,2022-12-23,,True,True,False,False
T80344.35,Verified Complete (w/Photo),Historical Level 3 AE103,"Replace all sink access doors ",2022-12-23,2023-01-03,Quality Control,US Mechanical,Plumbing,2023-01-05,,False,True,True,False
T80344.34,Verified Complete (w/Photo),Historical Level 3 AE103>309 - Instruction Womens,"Clean glue off base ",2022-12-23,2023-01-03,Quality Control,"Westland Construction, Inc.",,2023-01-10,,False,True,False,False
T80344.33,Verified Complete (w/Photo),Historical Level 3 AE103>310 - Instruction Womens,"Clean glue off base ",2022-12-23,2023-01-03,Quality Control,"Westland Construction, Inc.",,2023-01-10,,False,True,False,False
T80344.32,Opened,Historical Level 3 AE103>311 - Instruction Womens,"Fix Paint run ",2022-12-23,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",,2022-12-23,,True,True,False,False
T80344.31,Verified Complete (w/Photo),Historical Level 3 AE103>316 - Hallway,"Fix crack in door casing ",2022-12-23,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-10,,False,True,False,False
T80344.30,Opened,Historical Level 3 AE103,Check all round windows,2022-12-23,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-12-23,,True,False,False,False
T80344.29,Opened,Historical Level 3 AE103,Adjust all attic access doors,2022-12-23,2023-01-03,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-12-23,,True,True,False,False
T80344.28,Opened,Historical Level 3 AE103,Fill hinge plate (all doors),2022-12-23,2023-01-03,Quality Control,Fetzers' Inc.,,2022-12-23,,True,True,False,False
T80344.27,Opened,Historical Level 3 AE103>318 - Instruction 4,Finish stain,2022-12-23,2023-01-03,Quality Control,Fetzers' Inc.,,2022-12-23,,True,True,False,False
T80344.26,Opened,Historical Level 3 AE103,"Missing thermostat ",2022-12-23,2023-01-03,Quality Control,Wilkinson Electric Inc,,2022-12-23,,True,False,False,False
